0
product code,business group,region,year,month,actual,prediction
3,Data and Devices,Americas,2022.0,2.0,45682.313975,39334.624025
3,Data and Devices,Americas,2022.0,3.0,57169.449225000004,44783.12695
3,Data and Devices,Americas,2022.0,5.0,23876.802725,41050.2334
3,Data and Devices,Americas,2022.0,5.0,29520.50245,40152.81055
3,Data and Devices,Americas,2022.0,7.0,62187.040049999996,38423.91895
3,Data and Devices,Americas,2022.0,8.0,42241.790025,41852.6045
3,Data and Devices,Americas,2022.0,9.0,73760.99315,50768.48535
4,Data and Devices,Americas,2021.0,2.0,58370.210925,67811.41404999999
4,Data and Devices,Americas,2021.0,3.0,107123.92580000001,66254.748025
4,Data and Devices,Americas,2021.0,4.0,113916.240225,79228.39452500001
4,Data and Devices,Americas,2021.0,5.0,48714.72705,77859.5703
4,Data and Devices,Americas,2021.0,6.0,135170.613275,69984.320325
4,Data and Devices,Americas,2021.0,7.0,62396.74805,87234.65430000001
4,Data and Devices,Americas,2021.0,8.0,38157.209474999996,62232.63085
4,Data and Devices,Americas,2021.0,9.0,38059.9248,58390.974599999994
4,Data and Devices,Americas,2021.0,10.0,60461.56542499999,55171.87500000001
4,Data and Devices,Americas,2021.0,11.0,49437.72705,56914.35157499999
4,Data and Devices,Americas,2021.0,12.0,43381.776874999996,51566.989275
4,Data and Devices,Americas,2022.0,1.0,125283.851075,62261.67775
4,Data and Devices,Americas,2022.0,3.0,71295.255875,72297.89845
4,Data and Devices,Americas,2022.0,4.0,116064.04884999999,80912.921875
4,Data and Devices,Americas,2022.0,5.0,90271.7285,88766.50195
4,Data and Devices,Americas,2022.0,6.0,90876.412075,83965.84765000001
4,Data and Devices,Americas,2022.0,7.0,104225.236325,87500.054675
4,Data and Devices,Americas,2022.0,8.0,63343.911125,86197.792975
4,Data and Devices,Americas,2022.0,9.0,72777.04297499999,72353.380875
4,Channel - Data and Devices,Asia Pacific & ANZ,2020.0,9.0,17730.782724999997,19395.88865
4,Channel - Data and Devices,Asia Pacific & ANZ,2020.0,10.0,16936.100075,19350.493674999998
4,Channel - Data and Devices,Asia Pacific & ANZ,2020.0,11.0,16280.055175000001,18607.635725
4,Channel - Data and Devices,Asia Pacific & ANZ,2020.0,11.0,16588.880375,17975.162125000003
4,Channel - Data and Devices,Asia Pacific & ANZ,2020.0,12.0,26022.695325,20494.24805
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,1.0,19724.30225,21529.997575
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,2.0,28570.5254,21927.7412
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,5.0,20096.972650000003,22134.99805
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,7.0,22439.493150000002,22413.803225
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,8.0,17433.2373,21503.190899999998
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,9.0,14824.517075,18962.607425000002
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,11.0,16020.965325000001,18793.1626
4,Channel - Data and Devices,Asia Pacific & ANZ,2021.0,11.0,18336.879375,19144.770024999998
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,1.0,15347.454824999999,19837.27345
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,2.0,16080.342550000001,17812.667975
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,3.0,18924.85255,20313.0801
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,5.0,13906.87745,18337.779775
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,6.0,17542.807625,18514.03125
4,Channel - Data and Devices,Asia Pacific & ANZ,2022.0,7.0,23420.972175000003,19953.44825
4,Data and Devices,EMEA,2021.0,2.0,19191.307125,24800.839375
4,Data and Devices,EMEA,2021.0,3.0,24786.9601,24666.7207
4,Data and Devices,EMEA,2021.0,4.0,32456.334949999997,25730.478525
4,Data and Devices,EMEA,2021.0,5.0,27078.685550000002,25756.272450000004
4,Data and Devices,EMEA,2021.0,6.0,37358.70019999999,26599.73145
4,Data and Devices,EMEA,2021.0,7.0,20312.9204,27323.3164
4,Data and Devices,EMEA,2021.0,8.0,18240.320050000002,24335.441875000004
4,Data and Devices,EMEA,2021.0,9.0,25183.79175,23240.165999999997
4,Data and Devices,EMEA,2021.0,10.0,22974.310075,25341.279275
4,Data and Devices,EMEA,2021.0,11.0,22410.787599999996,24463.860350000003
4,Data and Devices,EMEA,2021.0,12.0,20697.977550000003,24916.266125000002
4,Data and Devices,EMEA,2022.0,1.0,18600.617775000002,24677.97995
4,Data and Devices,EMEA,2022.0,2.0,30197.577624999998,25446.730949999997
4,Data and Devices,EMEA,2022.0,4.0,33695.43995,27708.45605
4,Data and Devices,EMEA,2022.0,5.0,15976.047125000001,28071.1035
4,Data and Devices,EMEA,2022.0,5.0,29392.780275,26964.774400000002
4,Data and Devices,EMEA,2022.0,7.0,32178.256825,27580.078125
4,Data and Devices,EMEA,2022.0,8.0,42294.384775,28216.305675000003
4,Data and Devices,EMEA,2022.0,9.0,24280.577624999998,29293.196274999995
9,Data and Devices,Asia Pacific & ANZ,2020.0,12.0,56928.408200000005,73835.59375
9,Data and Devices,Asia Pacific & ANZ,2021.0,1.0,108138.63672499999,73240.51952500001
9,Data and Devices,Asia Pacific & ANZ,2021.0,2.0,79328.37695,82804.0039
9,Data and Devices,Asia Pacific & ANZ,2021.0,4.0,60244.082024999996,76981.994125
9,Data and Devices,Asia Pacific & ANZ,2021.0,5.0,39203.833025,66596.00195
9,Data and Devices,Asia Pacific & ANZ,2021.0,6.0,90557.61914999998,76233.39845000001
9,Data and Devices,Asia Pacific & ANZ,2021.0,7.0,122981.58592500002,92245.3457
9,Data and Devices,Asia Pacific & ANZ,2021.0,8.0,130688.94925,111506.66795
9,Data and Devices,Asia Pacific & ANZ,2021.0,9.0,133459.1836,117992.03904999999
9,Data and Devices,Asia Pacific & ANZ,2021.0,10.0,150452.82032499998,112803.55470000001
9,Data and Devices,Asia Pacific & ANZ,2021.0,12.0,135104.44530000002,124418.738275
9,Data and Devices,Asia Pacific & ANZ,2022.0,1.0,157122.16015,130974.45702500001
9,Data and Devices,Asia Pacific & ANZ,2022.0,2.0,197980.05469999998,144871.15625
9,Data and Devices,Asia Pacific & ANZ,2022.0,4.0,122180.822275,137279.6758
9,Data and Devices,Asia Pacific & ANZ,2022.0,5.0,110710.0957,127734.55077499998
9,Data and Devices,Asia Pacific & ANZ,2022.0,6.0,120618.730475,133176.3086
9,Data and Devices,Asia Pacific & ANZ,2022.0,7.0,167218.3086,128899.63279999999
9,Data and Devices,Asia Pacific & ANZ,2022.0,8.0,129443.421875,126665.066425
9,Data and Devices,Asia Pacific & ANZ,2022.0,9.0,147705.1328,121291.61720000001
12,Data and Devices,Americas,2021.0,1.0,57785.113274999996,55922.00195
12,Data and Devices,Americas,2021.0,2.0,52990.416975,54936.33205
12,Data and Devices,Americas,2021.0,3.0,36410.6494,54535.958975
12,Data and Devices,Americas,2021.0,4.0,62530.506825000004,56741.564450000005
12,Data and Devices,Americas,2021.0,5.0,60272.315425,51522.156225
12,Data and Devices,Americas,2021.0,6.0,37593.230475000004,54790.296875
12,Data and Devices,Americas,2021.0,7.0,49791.663075000004,50328.486325000005
12,Data and Devices,Americas,2021.0,8.0,23078.00195,49752.503899999996
12,Data and Devices,Americas,2021.0,9.0,19046.149675,49120.86425
12,Data and Devices,Americas,2021.0,10.0,38739.75,55221.169924999995
12,Data and Devices,Americas,2021.0,11.0,68886.54785,53869.35157499999
12,Data and Devices,Americas,2021.0,12.0,50455.815449999995,50671.474625
12,Data and Devices,Americas,2022.0,1.0,54924.833975,53688.042975000004
12,Data and Devices,Americas,2022.0,3.0,59002.8828,55918.103525
12,Data and Devices,Americas,2022.0,4.0,52303.491200000004,56911.224625
12,Data and Devices,Americas,2022.0,5.0,46807.132825,55610.496100000004
12,Data and Devices,Americas,2022.0,6.0,41596.1958,52519.353525
12,Data and Devices,Americas,2022.0,8.0,51878.365225,50927.92577500001
12,Data and Devices,Americas,2022.0,9.0,80304.465825,51883.771475
12,Data and Devices,Asia Pacific & ANZ,2021.0,1.0,194649.699225,240795.296875
12,Data and Devices,Asia Pacific & ANZ,2021.0,2.0,193650.19920000003,231472.94532499998
12,Data and Devices,Asia Pacific & ANZ,2021.0,3.0,255817.980475,237483.07810000004
12,Data and Devices,Asia Pacific & ANZ,2021.0,4.0,198962.039075,221979.35155000002
12,Data and Devices,Asia Pacific & ANZ,2021.0,5.0,196781.792975,224442.859375
12,Data and Devices,Asia Pacific & ANZ,2021.0,6.0,204719.66014999998,200581.11719999998
12,Data and Devices,Asia Pacific & ANZ,2021.0,7.0,241320.156275,194024.335925
12,Data and Devices,Asia Pacific & ANZ,2021.0,8.0,235258.50780000002,201203.52344999998
12,Data and Devices,Asia Pacific & ANZ,2021.0,10.0,183495.152325,204597.578125
12,Data and Devices,Asia Pacific & ANZ,2021.0,11.0,140126.6797,191644.820325
12,Data and Devices,Asia Pacific & ANZ,2021.0,12.0,159371.296875,180598.47655
12,Data and Devices,Asia Pacific & ANZ,2022.0,2.0,177046.59960000002,185500.984375
12,Data and Devices,Asia Pacific & ANZ,2022.0,3.0,131531.5332,181053.589825
12,Data and Devices,Asia Pacific & ANZ,2022.0,4.0,212039.75780000002,186539.316425
12,Data and Devices,Asia Pacific & ANZ,2022.0,5.0,191084.07815000002,197662.953125
12,Data and Devices,Asia Pacific & ANZ,2022.0,6.0,148534.988275,195451.74219999998
12,Data and Devices,Asia Pacific & ANZ,2022.0,7.0,236959.980475,196749.2617
12,Data and Devices,Asia Pacific & ANZ,2022.0,8.0,175163.138675,189705.46875
12,Data and Devices,Asia Pacific & ANZ,2022.0,9.0,283416.125,200858.08985
12,Data and Devices,EMEA,2020.0,12.0,46115.122075,58961.75
12,Data and Devices,EMEA,2021.0,1.0,48969.941900000005,54642.958975
12,Data and Devices,EMEA,2021.0,2.0,25667.692375,52481.86717500001
12,Data and Devices,EMEA,2021.0,3.0,18413.560299999997,44590.819350000005
12,Data and Devices,EMEA,2021.0,5.0,30077.93505,43711.580075000005
12,Data and Devices,EMEA,2021.0,7.0,36737.28565,42595.378925
12,Data and Devices,EMEA,2021.0,8.0,54530.014675,43935.626950000005
12,Data and Devices,EMEA,2021.0,9.0,23366.21435,43807.25585
12,Data and Devices,EMEA,2021.0,10.0,62985.598625,43628.559575
12,Data and Devices,EMEA,2021.0,11.0,44942.529774999995,47883.189425000004
12,Data and Devices,EMEA,2021.0,12.0,32415.01685,45374.921875
12,Data and Devices,EMEA,2022.0,1.0,27071.552725,41832.809575
12,Data and Devices,EMEA,2022.0,2.0,84822.798825,47727.0625
12,Data and Devices,EMEA,2022.0,3.0,56493.089575,47258.583
12,Data and Devices,EMEA,2022.0,4.0,56933.791975,47453.915025
12,Data and Devices,EMEA,2022.0,5.0,58746.414075,50365.394525
12,Data and Devices,EMEA,2022.0,6.0,65663.5918,53494.81055
12,Data and Devices,EMEA,2022.0,8.0,28104.272474999998,51031.301775
12,Data and Devices,EMEA,2022.0,9.0,48057.92724999999,47658.92285
13,Industrial,Americas,2021.0,2.0,26989.434575,30727.152375
13,Industrial,Americas,2021.0,4.0,38945.014650000005,33898.767575
13,Industrial,Americas,2021.0,5.0,33187.17015,35173.536125
13,Industrial,Americas,2021.0,5.0,28592.157725,32896.438475
13,Industrial,Americas,2021.0,6.0,27103.75195,34410.510725
13,Industrial,Americas,2021.0,7.0,40936.22315,39465.026375
13,Industrial,Americas,2021.0,8.0,46624.36035,35196.330075
13,Industrial,Americas,2021.0,9.0,28669.9453,35783.98145
13,Industrial,Americas,2021.0,10.0,27707.102525000002,34832.9785
13,Industrial,Americas,2021.0,11.0,31141.077624999998,34379.82225
13,Industrial,Americas,2022.0,1.0,37041.209950000004,33003.140625
13,Industrial,Americas,2022.0,2.0,22175.762675,33420.423825
13,Industrial,Americas,2022.0,3.0,29529.922349999997,30554.281225
13,Industrial,Americas,2022.0,4.0,27852.669925000002,30757.81835
13,Industrial,Americas,2022.0,5.0,44861.13965,32880.43165
13,Industrial,Americas,2022.0,6.0,38491.479,36351.458999999995
13,Industrial,Americas,2022.0,7.0,28008.747575,37447.1709
13,Industrial,Americas,2022.0,8.0,21703.860825,35210.790049999996
13,Industrial,Americas,2022.0,9.0,28701.595225,32275.3711
13,Industrial,Asia Pacific & ANZ,2020.0,11.0,16036.267575,16945.313475000003
13,Industrial,Asia Pacific & ANZ,2020.0,12.0,12769.967525,17798.313975
13,Industrial,Asia Pacific & ANZ,2021.0,1.0,24730.8496,16153.384275
13,Industrial,Asia Pacific & ANZ,2021.0,2.0,22593.33985,19117.948225
13,Industrial,Asia Pacific & ANZ,2021.0,4.0,23799.750500000002,18677.121574999997
13,Industrial,Asia Pacific & ANZ,2021.0,5.0,17885.352550000003,19704.564925
13,Industrial,Asia Pacific & ANZ,2021.0,6.0,21029.892574999998,21865.410649999998
13,Industrial,Asia Pacific & ANZ,2021.0,7.0,16680.620125,19058.7954
13,Industrial,Asia Pacific & ANZ,2021.0,8.0,19206.224599999998,18298.305175
13,Industrial,Asia Pacific & ANZ,2021.0,10.0,13090.992575,18293.146
13,Industrial,Asia Pacific & ANZ,2021.0,11.0,18258.7378,17532.19725
13,Industrial,Asia Pacific & ANZ,2021.0,12.0,7077.275025,16402.292950000003
13,Industrial,Asia Pacific & ANZ,2022.0,1.0,22872.647474999998,17130.129875
13,Industrial,Asia Pacific & ANZ,2022.0,2.0,16290.554675000001,17522.89305
13,Industrial,Asia Pacific & ANZ,2022.0,3.0,15555.9226,18060.8457
13,Industrial,Asia Pacific & ANZ,2022.0,5.0,12942.69995,18108.20165
13,Industrial,Asia Pacific & ANZ,2022.0,6.0,22402.615225,17013.484375
13,Industrial,Asia Pacific & ANZ,2022.0,7.0,21963.1045,18441.031750000002
13,Industrial,Asia Pacific & ANZ,2022.0,9.0,16694.767325,18278.497075
14,Channel - Industrial,Americas,2020.0,10.0,36537.972675,36443.696275
14,Channel - Industrial,Americas,2020.0,11.0,32465.934575,35332.99315
14,Channel - Industrial,Americas,2020.0,12.0,36934.0371,36985.96582500001
14,Channel - Industrial,Americas,2021.0,1.0,35262.090825,38159.120125
14,Channel - Industrial,Americas,2021.0,2.0,37519.95215,36584.082025
14,Channel - Industrial,Americas,2021.0,3.0,41336.081025,39389.945325
14,Channel - Industrial,Americas,2021.0,4.0,39156.817375,40633.1172
14,Channel - Industrial,Americas,2021.0,5.0,34060.482425,37488.76852500001
14,Channel - Industrial,Americas,2021.0,6.0,31793.618174999996,36665.76075
14,Channel - Industrial,Americas,2021.0,7.0,33743.389675,36226.772475000005
14,Channel - Industrial,Americas,2021.0,9.0,40598.349625,37534.405249999996
14,Channel - Industrial,Americas,2021.0,11.0,36178.682625,36933.594724999995
14,Channel - Industrial,Americas,2021.0,11.0,31343.709950000004,35735.256825000004
14,Channel - Industrial,Americas,2022.0,1.0,34186.395525,36548.74219999999
14,Channel - Industrial,Americas,2022.0,2.0,33864.2627,36202.370125
14,Channel - Industrial,Americas,2022.0,3.0,47730.630875,38809.353525
14,Channel - Industrial,Americas,2022.0,4.0,35421.155275,39336.446274999995
14,Channel - Industrial,Americas,2022.0,5.0,40233.852549999996,38348.09765
14,Channel - Industrial,Americas,2022.0,7.0,43135.995125,40847.505874999995
14,Industrial,Americas,2020.0,12.0,33488.751950000005,33917.10645
14,Industrial,Americas,2021.0,1.0,24605.2002,34476.62305
14,Industrial,Americas,2021.0,3.0,38603.7705,35024.7822
14,Industrial,Americas,2021.0,4.0,33990.981925,35286.756825000004
14,Industrial,Americas,2021.0,5.0,18905.2324,33192.622075
14,Industrial,Americas,2021.0,6.0,28230.8374,33278.528325
14,Industrial,Americas,2021.0,8.0,34198.43505,33412.105449999995
14,Industrial,Americas,2021.0,9.0,28445.546875,34459.98535
14,Industrial,Americas,2021.0,10.0,40557.44335,32559.955074999998
14,Industrial,Americas,2021.0,11.0,29857.180675,34266.93065
14,Industrial,Americas,2021.0,12.0,46701.913075000004,35839.586924999996
14,Industrial,Americas,2022.0,1.0,29930.359875000002,35077.127949999995
14,Industrial,Americas,2022.0,2.0,22468.875,34875.36425
14,Industrial,Americas,2022.0,3.0,37972.280275,34139.602549999996
14,Industrial,Americas,2022.0,5.0,29268.272475,35719.05955
14,Industrial,Americas,2022.0,5.0,29291.032225000003,34666.033200000005
14,Industrial,Americas,2022.0,7.0,33251.825175000005,36448.653325
14,Industrial,Americas,2022.0,8.0,41209.67385000001,35510.066399999996
14,Industrial,Americas,2022.0,9.0,33952.94775,36304.29785
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,6.0,23057.395024999998,16962.3125
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,7.0,12865.650175,15765.7119
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,8.0,26015.405275,18023.318375000003
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,9.0,13867.485375,18764.15135
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,10.0,14200.14035,16628.74655
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,11.0,9332.9751,16033.7539
14,Channel - Industrial,Asia Pacific & ANZ,2020.0,12.0,16989.83275,15409.161625
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,2.0,19741.970225,17836.15725
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,2.0,18381.197775,17652.1875
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,3.0,16566.41725,17690.1997
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,6.0,13324.659925,16378.67235
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,9.0,22912.04005,17283.33105
14,Channel - Industrial,Asia Pacific & ANZ,2021.0,10.0,17283.139649999997,17647.196775
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,1.0,36835.591799999995,18747.664549999998
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,4.0,26408.215350000002,22006.6992
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,5.0,18113.202175,21783.026375
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,6.0,24308.134775,20206.11815
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,7.0,29516.240225,23826.786125
14,Channel - Industrial,Asia Pacific & ANZ,2022.0,8.0,23891.919925,25088.920900000005
14,Industrial,Asia Pacific & ANZ,2020.0,11.0,22464.947500000002,21110.836900000002
14,Industrial,Asia Pacific & ANZ,2020.0,12.0,17878.3379,21102.040525
14,Industrial,Asia Pacific & ANZ,2021.0,2.0,23817.479975000002,20089.603025
14,Industrial,Asia Pacific & ANZ,2021.0,3.0,13363.620125000001,20273.1577
14,Industrial,Asia Pacific & ANZ,2021.0,4.0,17878.545175,18272.1333
14,Industrial,Asia Pacific & ANZ,2021.0,5.0,21424.1875,18728.091800000002
14,Industrial,Asia Pacific & ANZ,2021.0,7.0,21455.732924999997,16941.474625000003
14,Industrial,Asia Pacific & ANZ,2021.0,8.0,36048.22755,20440.353
14,Industrial,Asia Pacific & ANZ,2021.0,9.0,20435.85255,23649.029300000002
14,Industrial,Asia Pacific & ANZ,2021.0,11.0,18397.594725,21041.312
14,Industrial,Asia Pacific & ANZ,2021.0,11.0,26733.3076,19981.42775
14,Industrial,Asia Pacific & ANZ,2021.0,12.0,13161.9529,21771.272475
14,Industrial,Asia Pacific & ANZ,2022.0,2.0,29972.7529,19767.677725
14,Industrial,Asia Pacific & ANZ,2022.0,3.0,21361.600599999998,23161.548825
14,Industrial,Asia Pacific & ANZ,2022.0,4.0,16700.1001,22284.7163
14,Industrial,Asia Pacific & ANZ,2022.0,5.0,21999.977525000002,21553.5239
14,Industrial,Asia Pacific & ANZ,2022.0,6.0,18866.728025,20200.161625
14,Industrial,Asia Pacific & ANZ,2022.0,8.0,13113.37255,19691.0044
14,Industrial,Asia Pacific & ANZ,2022.0,9.0,28331.090324999997,22374.74465
14,Industrial,EMEA,2021.0,1.0,71063.9668,73908.54495
14,Industrial,EMEA,2021.0,2.0,70234.9414,78302.0
14,Industrial,EMEA,2021.0,3.0,65677.01172499999,71653.193375
14,Industrial,EMEA,2021.0,4.0,44778.727549999996,70542.45507499999
14,Industrial,EMEA,2021.0,5.0,48851.625975,68728.58592499999
14,Industrial,EMEA,2021.0,7.0,115958.626975,71509.1992
14,Industrial,EMEA,2021.0,8.0,78451.27147500002,72121.64259999999
14,Industrial,EMEA,2021.0,9.0,78693.54295,76416.193375
14,Industrial,EMEA,2021.0,10.0,78436.00782500001,73419.207025
14,Industrial,EMEA,2021.0,11.0,92099.49805,79141.81445
14,Industrial,EMEA,2021.0,12.0,93465.7539,90987.171875
